Species,Individual,DateTime,RelativePath,File,Date,Trap,Camera
Dingo,UOM2004,2023-03-28 14:24,BrendanAltingMLDP2023Images\PS1\CamA,PS1__CamA__2023-03-28__14-24-56(7).JPG,2023-03-28,PS1,CamA
Dingo,UOM2008,2023-04-11 6:32,BrendanAltingMLDP2023Images\PS1\CamA,PS1__CamA__2023-04-11__06-32-35(1).JPG,2023-04-11,PS1,CamA
Dingo,UOM2008,2023-04-13 7:49,BrendanAltingMLDP2023Images\PS1\CamA,PS1__CamA__2023-04-13__07-49-39(1).JPG,2023-04-13,PS1,CamA
Dingo,UOM2008,2023-04-17 9:37,BrendanAltingMLDP2023Images\PS1\CamA,PS1__CamA__2023-04-17__09-37-52(1).JPG,2023-04-17,PS1,CamA
Dingo,UOM2004,2023-04-19 21:06,BrendanAltingMLDP2023Images\PS1\CamA,PS1__CamA__2023-04-19__21-06-35(1).JPG,2023-04-19,PS1,CamA
Dingo,UOF1709,2023-04-19 21:06,BrendanAltingMLDP2023Images\PS1\CamA,PS1__CamA__2023-04-19__21-06-36(3).JPG,2023-04-19,PS1,CamA
Dingo,UOM2004,2023-04-21 15:42,BrendanAltingMLDP2023Images\PS1\CamA,PS1__CamA__2023-04-21__15-42-45(1).JPG,2023-04-21,PS1,CamA
Dingo,UOF1709,2023-04-21 15:42,BrendanAltingMLDP2023Images\PS1\CamA,PS1__CamA__2023-04-21__15-42-50(4).JPG,2023-04-21,PS1,CamA
Dingo,UOM2004,2023-04-24 14:37,BrendanAltingMLDP2023Images\PS1\CamA,PS1__CamA__2023-04-24__14-37-44(1).JPG,2023-04-24,PS1,CamA
Dingo,UOF1709,2023-04-24 14:37,BrendanAltingMLDP2023Images\PS1\CamB,PS1__CamB__2023-04-24__14-37-57(7).JPG,2023-04-24,PS1,CamB
Dingo,UOM2004,2023-05-12 8:57,PSML2023-06\PS1\CamA,PS1__CamA__2023-05-12__08-57-06(1).JPG,2023-05-12,PS1,CamA
Dingo,UOM2002,2021-12-23 11:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS10/CamB,PS10__CamB__2021-12-23__11-11-50(1).JPG,2021-12-23,PS10,CamB
Dingo,UOM1701,2021-12-23 11:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS10/CamB,PS10__CamB__2021-12-23__11-11-52(4).JPG,2021-12-23,PS10,CamB
Dingo,UOF1801,2021-12-23 11:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS10/CamB,PS10__CamB__2021-12-23__11-11-55(7).JPG,2021-12-23,PS10,CamB
Dingo,UOM2001,2021-12-23 11:13,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS10/CamA,PS10__CamA__2021-12-23__11-13-13(1).JPG,2021-12-23,PS10,CamA
Dingo,UOM2002,2021-12-30 8:54,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS10/CamB,PS10__CamB__2021-12-30__08-53-56(1).JPG,2021-12-30,PS10,CamB
Dingo,UOF1801,2022-01-03 7:32,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS10/CamA,PS10__CamA__2022-01-03__07-32-47(1).JPG,2022-01-03,PS10,CamA
Dingo,UOM1701,2022-01-03 7:32,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS10/CamA,PS10__CamA__2022-01-03__07-32-47(1).JPG,2022-01-03,PS10,CamA
Dingo,UOM2001,2022-05-10 7:55,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS10/CamA,PS10__CamA__2022-05-10__07-55-38(1).JPG,2022-05-10,PS10,CamA
Dingo,UOM2001,2022-01-04 6:07,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-01-04__06-06-15(1).JPG,2022-01-04,PS11,CamB
Dingo,UOF1801,2022-01-04 6:07,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-01-04__06-06-35(6).JPG,2022-01-04,PS11,CamB
Dingo,UOM2002,2022-01-04 6:07,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-01-04__06-06-35(6).JPG,2022-01-04,PS11,CamB
Dingo,UOM1701,2022-01-04 6:07,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamA,PS11__CamA__2022-01-04__06-07-45(12).JPG,2022-01-04,PS11,CamA
Dingo,UOM1701,2022-01-10 6:29,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-01-10__06-28-17(1).JPG,2022-01-10,PS11,CamB
Dingo,UOM2002,2022-01-10 6:29,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-01-10__06-28-21(6).JPG,2022-01-10,PS11,CamB
Dingo,UOF1801,2022-01-10 6:29,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-01-10__06-28-28(16).JPG,2022-01-10,PS11,CamB
Dingo,UOM2001,2022-01-16 20:03,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-01-16__20-02-23(1).JPG,2022-01-16,PS11,CamB
Dingo,UOM1701,2022-01-16 20:03,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-01-16__20-02-42(7).JPG,2022-01-16,PS11,CamB
Dingo,UOF1801,2022-01-16 20:03,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamA,PS11__CamA__2022-01-16__20-03-54(10).JPG,2022-01-16,PS11,CamA
Dingo,UOF1801,2022-01-24 9:00,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-01-24__08-59-53(1).JPG,2022-01-24,PS11,CamB
Dingo,UOM2001,2022-01-24 9:00,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-01-24__08-59-53(1).JPG,2022-01-24,PS11,CamB
Dingo,UOM2002,2022-01-24 9:00,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-01-24__08-59-54(2).JPG,2022-01-24,PS11,CamB
Dingo,UOM1701,2022-01-24 9:00,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-01-24__08-59-55(4).JPG,2022-01-24,PS11,CamB
Dingo,UOM2001,2022-01-29 5:55,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamA,PS11__CamA__2022-01-29__05-55-20(1).JPG,2022-01-29,PS11,CamA
Dingo,UOF1801,2022-01-29 5:55,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamA,PS11__CamA__2022-01-29__05-55-24(6).JPG,2022-01-29,PS11,CamA
Dingo,UOM2002,2022-01-29 5:55,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamA,PS11__CamA__2022-01-29__05-55-29(11).JPG,2022-01-29,PS11,CamA
Dingo,UOM1701,2022-02-18 6:20,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-02-18__06-19-07(1).JPG,2022-02-18,PS11,CamB
Dingo,UOF1801,2022-02-18 6:20,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamA,PS11__CamA__2022-02-18__06-20-28(4).JPG,2022-02-18,PS11,CamA
Dingo,UOM1701,2022-02-26 18:20,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamA,PS11__CamA__2022-02-26__18-20-38(1).JPG,2022-02-26,PS11,CamA
Dingo,UOF2010,2022-03-15 8:01,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamA,PS11__CamA__2022-03-15__08-01-06(1).JPG,2022-03-15,PS11,CamA
Dingo,UOM2001,2022-04-13 18:44,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-04-13__18-44-31(1).JPG,2022-04-13,PS11,CamB
Dingo,UOM1701,2022-04-13 18:44,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-04-13__18-44-33(2).JPG,2022-04-13,PS11,CamB
Dingo,UOF1801,2022-04-16 2:20,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamA,PS11__CamA__2022-04-16__02-20-37(3).JPG,2022-04-16,PS11,CamA
Dingo,UOM2002,2022-04-16 2:20,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamA,PS11__CamA__2022-04-16__02-20-37(3).JPG,2022-04-16,PS11,CamA
Dingo,UOF1801,2022-04-22 8:07,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-04-22__08-07-17(1).JPG,2022-04-22,PS11,CamB
Dingo,UOM2002,2022-04-22 8:07,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-04-22__08-07-18(3).JPG,2022-04-22,PS11,CamB
Dingo,UOM2002,2022-04-25 18:45,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamA,PS11__CamA__2022-04-25__18-45-32(1).JPG,2022-04-25,PS11,CamA
Dingo,UOF1801,2022-04-25 18:45,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamA,PS11__CamA__2022-04-25__18-45-49(6).JPG,2022-04-25,PS11,CamA
Dingo,SLM1902,2022-04-26 8:34,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamA,PS11__CamA__2022-04-26__08-34-18(1).JPG,2022-04-26,PS11,CamA
Dingo,SLM1902,2022-04-26 16:56,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-04-26__16-56-22(1).JPG,2022-04-26,PS11,CamB
Dingo,UOF1801,2022-04-29 8:03,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-04-29__08-03-04(1).JPG,2022-04-29,PS11,CamB
Dingo,UOM2002,2022-04-29 8:03,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-04-29__08-03-04(1).JPG,2022-04-29,PS11,CamB
Dingo,UOM2001,2022-04-29 8:03,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-04-29__08-03-08(6).JPG,2022-04-29,PS11,CamB
Dingo,SLM1902,2022-05-03 16:49,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-05-03__16-49-59(1).JPG,2022-05-03,PS11,CamB
Dingo,SLM1902,2022-05-10 14:43,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-05-10__14-43-22(1).JPG,2022-05-10,PS11,CamB
Dingo,UOF1801,2022-05-13 10:05,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-05-13__10-05-46(1).JPG,2022-05-13,PS11,CamB
Dingo,UOM2001,2022-05-24 7:51,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-05-24__07-51-33(1).JPG,2022-05-24,PS11,CamB
Dingo,UOF1801,2022-05-24 7:51,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS11/CamB,PS11__CamB__2022-05-24__07-51-42(6).JPG,2022-05-24,PS11,CamB
Dingo,UOM2001,2023-01-17 5:46,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-01-17__05-46-12(1).JPG,2023-01-17,PS11,CamB
Dingo,UOF1801,2023-01-17 5:46,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-01-17__05-46-19(7).JPG,2023-01-17,PS11,CamB
Dingo,UOF1801,2023-01-24 7:00,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-01-24__07-00-29(1).JPG,2023-01-24,PS11,CamB
Dingo,UOM2001,2023-01-24 7:00,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-01-24__07-00-33(6).JPG,2023-01-24,PS11,CamB
Dingo,UOM2001,2023-01-24 17:42,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-01-24__17-42-28(1).JPG,2023-01-24,PS11,CamB
Dingo,UOF1801,2023-01-24 17:42,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-01-24__17-42-38(4).JPG,2023-01-24,PS11,CamB
Dingo,UOF1801,2023-01-29 7:02,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-01-29__07-02-20(1).JPG,2023-01-29,PS11,CamB
Dingo,UOM2001,2023-01-29 7:02,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-01-29__07-02-40(7).JPG,2023-01-29,PS11,CamB
Dingo,UOM2001,2023-02-01 7:17,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-02-01__07-17-50(1).JPG,2023-02-01,PS11,CamB
Dingo,UOF1801,2023-02-01 7:17,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-02-01__07-17-53(5).JPG,2023-02-01,PS11,CamB
Dingo,UOF1801,2023-02-08 15:38,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-02-08__15-38-18(1).JPG,2023-02-08,PS11,CamB
Dingo,UOM2001,2023-02-08 15:38,BrendanAltingMLDP2023Images\PS11\CamA,PS11__CamA__2023-02-08__15-38-39(1).JPG,2023-02-08,PS11,CamA
Dingo,UOF1801,2023-02-13 8:18,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-02-13__08-18-59(1).JPG,2023-02-13,PS11,CamB
Dingo,UOM2001,2023-02-13 8:19,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-02-13__08-19-03(2).JPG,2023-02-13,PS11,CamB
Dingo,YGM2102,2023-02-18 7:04,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-02-18__07-04-56(1).JPG,2023-02-18,PS11,CamB
Dingo,UOF1801,2023-02-19 7:39,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-02-19__07-39-54(1).JPG,2023-02-19,PS11,CamB
Dingo,UOM2001,2023-02-19 7:41,BrendanAltingMLDP2023Images\PS11\CamB,PS11__CamB__2023-02-19__07-41-37(1).JPG,2023-02-19,PS11,CamB
Dingo,UOM2001,2023-02-24 7:22,BrendanAltingMLDP2023Images\PS11\CamA,PS11__CamA__2023-02-24__07-22-27(1).JPG,2023-02-24,PS11,CamA
Dingo,UOF1801,2023-03-13 7:51,BrendanAltingMLDP2023Images\PS11\CamA,PS11__CamA__2023-03-13__07-51-38(1).JPG,2023-03-13,PS11,CamA
Dingo,UOM2001,2023-03-26 9:05,BrendanAltingMLDP2023Images\PS11\CamA,PS11__CamA__2023-03-26__09-05-24(1).JPG,2023-03-26,PS11,CamA
Dingo,UOF1801,2023-03-26 9:05,BrendanAltingMLDP2023Images\PS11\CamA,PS11__CamA__2023-03-26__09-05-27(4).JPG,2023-03-26,PS11,CamA
Dingo,UOF1801,2023-04-04 17:42,BrendanAltingMLDP2023Images\PS11\CamA,PS11__CamA__2023-04-04__17-42-48(1).JPG,2023-04-04,PS11,CamA
Dingo,UOF1801,2023-04-09 6:48,BrendanAltingMLDP2023Images\PS11\CamA,PS11__CamA__2023-04-09__06-48-55(1).JPG,2023-04-09,PS11,CamA
Dingo,UOF1801,2023-04-13 7:42,BrendanAltingMLDP2023Images\PS11\CamA,PS11__CamA__2023-04-13__07-42-37(1).JPG,2023-04-13,PS11,CamA
Dingo,UOM2001,2023-04-23 7:39,BrendanAltingMLDP2023Images\PS11\CamA,PS11__CamA__2023-04-23__07-39-36(1).JPG,2023-04-23,PS11,CamA
Dingo,UOF1801,2023-04-23 7:39,BrendanAltingMLDP2023Images\PS11\CamA,PS11__CamA__2023-04-23__07-39-38(4).JPG,2023-04-23,PS11,CamA
Dingo,UOM2001,2023-05-05 7:15,PSML2023-06\PS11\CamB,PS11__CamB__2023-05-05__07-15-38(1).JPG,2023-05-05,PS11,CamB
Dingo,UOM2001,2023-05-05 7:49,PSML2023-06\PS11\CamA,PS11__CamA__2023-05-05__07-49-21(1).JPG,2023-05-05,PS11,CamA
Dingo,UOM2001,2023-05-06 7:04,PSML2023-06\PS11\CamB,PS11__CamB__2023-05-06__07-04-32(1).JPG,2023-05-06,PS11,CamB
Dingo,UOM2001,2023-05-11 7:35,PSML2023-06\PS11\CamB,PS11__CamB__2023-05-11__07-35-05(1).JPG,2023-05-11,PS11,CamB
Dingo,UOM2001,2023-05-27 8:59,PSML2023-06\PS11\CamA,PS11__CamA__2023-05-27__08-59-06(1).JPG,2023-05-27,PS11,CamA
Dingo,UOF1801,2023-05-27 8:59,PSML2023-06\PS11\CamA,PS11__CamA__2023-05-27__08-59-23(7).JPG,2023-05-27,PS11,CamA
Dingo,UOM1701,2021-12-05 19:27,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2021-12-05__19-27-35(1).JPG,2021-12-05,PS12,CamA
Dingo,UOM2002,2021-12-05 19:27,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2021-12-05__19-27-35(1).JPG,2021-12-05,PS12,CamA
Dingo,UOF1801,2021-12-21 7:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2021-12-21__07-12-03(1).JPG,2021-12-21,PS12,CamA
Dingo,UOM2001,2021-12-21 7:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2021-12-21__07-12-04(2).JPG,2021-12-21,PS12,CamA
Dingo,UOM2002,2021-12-21 7:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2021-12-21__07-12-07(6).JPG,2021-12-21,PS12,CamA
Dingo,UOM1701,2021-12-21 7:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2021-12-21__07-12-15(14).JPG,2021-12-21,PS12,CamA
Dingo,UOM1701,2021-12-28 7:11,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2021-12-28__07-11-50(1).JPG,2021-12-28,PS12,CamA
Dingo,UOF1801,2021-12-28 7:11,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2021-12-28__07-11-51(2).JPG,2021-12-28,PS12,CamA
Dingo,UOM2002,2022-01-14 7:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-01-14__07-12-33(1).JPG,2022-01-14,PS12,CamA
Dingo,UOF1801,2022-01-14 7:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-01-14__07-12-34(3).JPG,2022-01-14,PS12,CamA
Dingo,UOM1701,2022-01-14 7:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-01-14__07-12-34(3).JPG,2022-01-14,PS12,CamA
Dingo,UOM2001,2022-01-14 7:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-01-14__07-12-34(2).JPG,2022-01-14,PS12,CamA
Dingo,UOF1801,2022-01-21 7:54,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-01-21__07-54-04(1).JPG,2022-01-21,PS12,CamA
Dingo,UOM2002,2022-01-21 7:54,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-01-21__07-54-07(3).JPG,2022-01-21,PS12,CamA
Dingo,UOM1701,2022-01-21 7:54,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-01-21__07-54-09(5).JPG,2022-01-21,PS12,CamA
Dingo,UOM2001,2022-01-21 7:54,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamB,PS12__CamB__2022-01-21__07-54-24(5).JPG,2022-01-21,PS12,CamB
Dingo,SLF2004,2022-01-24 8:16,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-01-24__08-16-37(1).JPG,2022-01-24,PS12,CamA
Dingo,UOM2001,2022-02-25 8:55,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-02-25__08-55-12(1).JPG,2022-02-25,PS12,CamA
Dingo,UOF1801,2022-02-25 8:55,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-02-25__08-55-21(6).JPG,2022-02-25,PS12,CamA
Dingo,UOM1701,2022-02-25 8:55,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-02-25__08-55-38(10).JPG,2022-02-25,PS12,CamA
Dingo,UOF1801,2022-02-26 19:30,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamB,PS12__CamB__2022-02-26__19-30-09(1).JPG,2022-02-26,PS12,CamB
Dingo,UOM1701,2022-03-05 9:50,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-03-05__09-50-02(1).JPG,2022-03-05,PS12,CamA
Dingo,UOF1801,2022-03-05 9:50,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-03-05__09-50-05(2).JPG,2022-03-05,PS12,CamA
Dingo,UOM2002,2022-03-05 9:50,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamB,PS12__CamB__2022-03-05__09-50-13(1).JPG,2022-03-05,PS12,CamB
Dingo,SLM1902,2022-03-21 19:04,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-03-21__19-04-02(1).JPG,2022-03-21,PS12,CamA
Dingo,UOF1801,2022-03-22 6:57,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamB,PS12__CamB__2022-03-22__06-57-32(1).JPG,2022-03-22,PS12,CamB
Dingo,UOM1701,2022-03-22 6:57,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-03-22__06-57-35(1).JPG,2022-03-22,PS12,CamA
Dingo,UOM2002,2022-03-22 6:57,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS12/CamA,PS12__CamA__2022-03-22__06-57-55(2).JPG,2022-03-22,PS12,CamA
